var_0,var_1,var_2,var_3,quality
18,33,15,15,17.345114474146897
51,27,15,42,17.285239473573633
5,39,5,40,3.430091222825269
20,36,45,31,27.099310934879416
17,7,12,14,12.508736218074262
33,24,39,28,35.15317775247165
27,37,44,24,33.62939279200792
13,15,29,49,17.416802655582707
28,5,44,50,10.119301674294642
52,22,51,27,33.40142139002362
47,31,4,47,2.0461696335446353
43,50,36,51,46.595456007264325
37,52,43,34,46.82385764428521
3,50,47,17,3.643359285151712
32,15,3,8,1.2798835959636943
12,51,31,39,16.002886700582827
52,41,52,39,53.928987043143444
40,22,14,37,16.030262020784786
19,9,40,41,13.776282490663872
28,46,3,11,1.2798835959636943
16,28,45,14,19.47750269609698
48,33,20,37,24.270038669231344
20,15,29,33,22.610999286955256
4,22,46,25,5.030152666954766
14,3,28,25,4.323107813590441
48,23,43,6,8.786913675209291
3,48,3,46,1.0915126564873032
6,23,26,30,7.710440851639495
51,25,37,20,27.38858802049817
45,8,3,22,1.2798835959636943
6,32,7,6,5.302559226502564
17,48,35,6,8.786913675209291
36,47,19,25,22.906520752615467
30,47,30,16,22.211547987002767
14,23,5,36,3.306701985466447
26,49,19,4,6.165207432065431
18,45,44,17,23.076826842185934
46,27,21,25,25.60097082554108
3,45,9,10,3.419093075153199
17,11,43,9,12.40638673476884
44,29,47,33,41.7219832988972
7,5,46,34,9.012705503496758
6,51,21,8,7.710440851639495
26,47,36,7,10.077242479384134
51,52,14,48,16.030262020784786
51,45,6,45,4.581829190463551
5,10,14,44,6.229872947263554
14,12,8,46,7.613661361048425
10,16,5,6,3.057279953533447
26,44,38,47,35.27852427812608
19,18,40,38,25.55213479922326
49,41,30,37,38.25801379885806
36,16,7,10,6.119847358651643
9,31,14,19,11.800535262196409
32,13,13,38,14.384998468659349
4,15,49,38,5.030152666954766
48,45,46,26,36.0882862129122
8,15,49,36,10.532551802911058
11,10,29,46,13.436779696766973
33,17,21,50,24.02571546407745
41,51,17,43,20.154154428458536
37,43,26,24,31.842878925045056
5,44,49,3,3.84186713685354
22,23,3,23,1.2798835959636943
31,36,21,40,25.60097082554108
36,46,43,29,40.217063338673
6,29,18,46,7.710440851639495
51,35,35,35,45.39627941075995
22,23,8,15,7.613661361048425
41,35,16,10,13.154049821321847
51,6,49,38,10.531014449380308
26,51,11,37,11.771938983616257
26,51,11,34,11.771938983616257
16,16,9,47,9.100079595829946
8,7,42,30,10.508893080885539
40,29,28,46,35.3450480647201
25,52,42,12,16.24646562650957
48,18,24,23,27.557928488795135
30,50,22,38,27.074072341678804
47,15,24,38,22.595738276039352
51,49,40,50,52.006478232567254
18,6,44,40,10.531338604566711
43,42,30,38,38.25801379885806
38,49,36,48,46.48695397279554
4,43,33,36,5.030152666954766
32,17,34,19,24.097138032881258
27,25,7,43,6.171741527903025
35,18,11,12,11.771938983616257
32,45,37,14,19.423162995153362
28,41,42,29,38.08509965376239
17,12,16,20,17.231790192997583
49,44,50,17,23.18951257063339
50,27,7,32,6.171741527903025
45,30,35,47,41.82601191562322
45,34,17,25,20.154154428458536
11,24,3,7,1.2798835959636943
16,19,43,33,21.51268265176866
36,52,4,28,2.0461696335446353
44,24,33,45,35.18625412933176
12,7,43,42,12.53473644529993
43,49,26,14,19.423162995153362
49,22,29,32,33.543045762743624
7,50,17,39,9.071009128282014
46,38,32,23,31.6144708443828
43,52,46,34,47.29923931333808
12,19,16,46,15.757553423423005
12,41,43,4,6.165207432065431
27,22,40,37,33.46089394475756
38,42,30,37,38.25801379885806
34,12,42,9,12.40638673476884
5,36,6,52,4.011154656346948
44,19,49,27,27.29827314784516
47,35,10,16,10.382303742576902
38,14,15,34,17.58722243651963
45,31,37,49,45.52993438372095
11,7,26,7,10.129065772045537
21,4,46,44,7.495095818015015
23,30,35,47,31.312527020502216
9,8,14,18,11.800535262196409
43,8,43,45,13.976414699783447
25,20,5,15,3.306701985466447
21,28,24,14,19.554102269068494
40,39,11,18,11.771938983616257
25,18,5,47,3.306701985466447
39,33,12,43,13.337273309863852
12,11,3,12,1.2798835959636943
34,24,21,38,25.60097082554108
6,10,15,17,7.710440851639495
34,9,38,45,13.777535504149952
17,10,24,45,14.671170030825905
24,16,52,33,23.99933877818369
51,24,19,39,22.906520752615467
24,37,26,11,15.448635835385595
28,3,25,15,4.322809581495576
42,39,33,44,42.40712311425517
16,17,23,13,17.755604776352186
43,30,46,18,25.6867927737633
46,34,9,17,9.100079595829946
43,37,4,45,2.0461696335446353
45,26,36,9,12.40638673476884
11,6,9,19,8.65740706220172
32,3,14,12,4.325229858652818
20,12,14,44,16.2511808168573
25,19,14,13,15.212458878144137
4,15,11,20,4.9683996260209975
21,51,33,50,28.500078843938756
50,32,45,34,46.85207207646916
28,40,29,15,20.7828211894305
10,52,41,22,13.296711246863644
12,10,10,46,10.149896547435048
10,18,50,51,13.296711246863644
33,50,34,44,42.93388293164265
37,35,31,12,16.24646562650957
21,15,21,16,21.508603589138918
30,37,30,19,26.042427643698215
40,49,25,14,19.423162995153362
11,34,16,7,10.129065772045537
27,17,6,36,4.581829190463551
44,35,44,28,39.13950037625863
23,14,42,27,21.636975762386026
29,17,33,47,24.285397290630602
17,10,8,51,7.613661361048425
30,9,49,25,13.777518454278926
10,39,18,37,13.296711246863644
39,40,38,40,49.03432731874965
4,19,40,12,5.030152666954766
25,22,8,24,7.613661361048425
29,52,3,4,0.9720291416335664
51,4,28,42,7.495081123759223
47,44,4,13,2.0461696335446353
24,45,24,18,25.55484284447098
51,16,47,4,6.165207432065431
20,37,51,28,27.099310934879416
26,46,8,48,7.613661361048425
28,30,3,22,1.2798835959636943
17,35,22,28,22.933759737639107
27,52,46,42,36.898052420443
26,35,22,6,8.786913675209291
52,44,26,45,32.54568610956562
23,16,33,10,13.154049821321847
10,19,10,11,10.205430352155092
10,47,39,25,13.296711246863644
8,52,41,8,10.237345762918963
5,44,26,17,6.380362326438906
6,29,33,4,5.020041851729839
37,37,14,41,16.030262020784786
19,21,37,24,25.56372211441392
11,36,48,31,14.663931188488696
14,45,36,34,18.817476941744857
14,32,52,35,18.817476941744857
35,45,39,36,47.183722744093025
6,43,34,16,7.710440851639495
6,28,47,25,7.710440851639495
8,20,27,13,10.504244000958812
40,50,10,17,10.382303742576902
33,49,19,49,22.906520752615467
17,3,43,38,4.322710180678909
52,4,13,29,7.4864713868828625
25,35,42,8,11.385257925414827
3,40,25,22,3.643359285151712
18,23,8,21,7.613661361048425
29,52,7,27,6.171741527903025
45,50,28,49,35.3450480647201
43,42,50,47,58.98043728150498
46,31,10,12,10.347131546509509
30,24,25,36,31.487801221002847
10,39,37,45,13.296711246863644
23,13,13,5,7.340551356923348
41,50,13,37,14.748826161780944
3,7,9,16,3.5906879449036544
3,31,16,37,3.643359285151712
12,21,20,24,15.947779139801225
6,35,7,47,5.408740746744695
32,48,26,23,30.614537237458908
28,18,52,8,11.385257925414827
25,11,28,29,17.451075221083588
41,17,31,22,24.29168258703991
33,30,45,44,41.70929514029183
24,21,47,51,29.605035490939972
33,8,15,11,13.741148283121014
30,17,23,30,24.337529394069602
47,38,20,20,24.309023372635156
40,33,18,46,21.425309018493106
7,43,34,5,6.698080621175892
46,41,48,28,39.13950037625863
12,34,7,39,6.171741527903025
50,39,30,39,38.25801379885806
43,23,35,18,25.6867927737633
26,6,13,27,10.538684463160356
31,48,38,43,41.951760171039155
46,16,48,24,24.005474550419873
34,37,22,10,13.29598592175499
21,17,9,9,9.008418636826542
40,34,24,23,29.039077070908
24,12,25,15,17.259070201385356
44,40,24,15,20.7828211894305
45,48,15,13,16.137373022245445
41,41,32,8,11.385257925414827
12,24,43,23,16.002886700582827
4,11,27,28,5.043353453454389
49,41,22,13,18.227273497652114
37,46,47,23,31.6144708443828
36,8,6,7,4.34190448671561
44,49,22,27,27.074072341678804
3,21,36,48,3.643359285151712
6,32,3,9,1.2798835959636943
11,25,40,40,14.663931188488696
38,6,33,46,10.53101439301112
43,44,33,24,33.33135772953687
10,10,30,46,12.665010423024254
48,37,31,19,26.042427643698215
5,36,37,30,6.380362326438906
33,12,49,48,17.33826173563557
37,51,11,17,11.771938983616257
47,47,3,9,1.2798835959636943
25,33,41,49,34.124673033991286
9,33,23,39,11.945135747096126
52,24,20,50,24.270038669231344
51,20,38,27,28.727488979590866
47,48,21,35,25.60097082554108
40,37,19,11,15.448635835385595
12,5,49,17,10.164519913417637
3,31,22,9,3.643359285151712
7,3,27,9,4.2925885237949695
48,30,10,23,10.382303742576902
49,23,4,49,2.0461696335446353
39,33,28,36,35.3450480647201
21,51,15,8,11.688188130854192
41,37,18,37,21.425309018493106
49,4,52,13,7.492902670661354
46,35,51,47,49.404155271349815
30,45,50,5,7.340551356923348
18,27,52,32,24.382088696957922
17,52,26,38,22.94159200946562
6,18,23,52,7.710440851639495
31,11,31,33,17.451030389671914
33,39,21,4,6.165207432065431
52,41,9,18,9.100079595829946
33,25,13,41,14.748826161780944
19,21,8,12,7.613661361048425
7,33,17,24,9.071009128282014
26,33,10,42,10.382303742576902
8,50,41,52,10.532551802911058
34,26,36,8,11.385257925414827
37,48,31,4,6.165207432065431
27,7,40,33,12.698407399984417
18,47,6,8,4.581829190463551
17,45,4,24,2.0461696335446353
49,42,25,5,7.340551356923348
17,6,14,13,10.424270558654047
14,6,37,11,10.509461539475227
41,45,39,29,40.32730171833016
34,23,29,18,25.6867927737633
16,47,30,20,21.630848065935965
30,32,4,51,2.0461696335446353
47,17,22,9,12.40638673476884
5,23,16,21,6.380362326438906
3,30,47,33,3.643359285151712
17,29,36,11,15.448635835385595
14,6,43,45,10.538684463160356
4,30,25,27,5.030152666954766
43,16,28,51,24.00670396752455
44,32,9,42,9.100079595829946
48,23,25,6,8.786913675209291
51,15,33,31,22.606038612893226
46,35,28,34,35.3450480647201
14,8,11,4,6.165207432065431
42,32,37,32,44.95860042721282
27,18,9,24,9.100079595829946
23,47,39,22,29.300288427719696
32,30,22,10,13.29598592175499
51,35,52,4,6.165207432065431
48,6,7,26,6.128244528666323
19,27,21,11,15.448635835385595
16,13,45,45,19.59955257877415
46,15,43,29,22.60609830674312
17,35,26,31,22.94159200946562
17,52,51,4,6.165207432065431
21,38,28,26,28.49089560993193
52,20,3,52,1.2798835959636943
27,10,49,9,11.644198965543165
52,39,17,51,20.154154428458536
20,46,46,17,23.54655588470932
29,4,5,33,3.1325740803101523
10,26,31,25,13.296711246863644
30,17,26,49,24.286652771201624
16,12,41,48,17.279034138681713
18,20,47,17,22.413288890650726
32,21,42,20,26.46687778393919
36,25,46,25,34.673262025954195
30,35,33,52,40.602023769760365
33,42,49,49,45.15327945800606
34,49,35,50,44.35594526885315
52,30,45,42,41.87323019166102
48,16,28,21,24.00916506986452
20,46,30,46,27.099310934879416
13,4,23,43,7.497919117318838
29,29,39,35,39.42927149009761
7,9,52,34,8.938123139524976
11,3,6,17,3.9659976816721403
47,35,9,11,8.903665203423724
13,17,3,19,1.2798835959636943
50,9,44,49,13.777535426712491
13,15,46,21,17.416802655582707
48,25,13,47,14.748826161780944
44,10,22,8,10.569328925123745
35,46,21,30,25.60097082554108
11,43,11,22,11.771938983616257
7,18,51,3,3.7725326219514486
36,31,28,33,35.33438885917085
15,3,27,12,4.323638113811747
44,35,34,27,37.54410243102061
17,47,39,47,22.983509433070154
35,31,11,32,11.771938983616257
20,15,43,22,22.610999286955256
35,47,30,51,38.25801379885806
5,27,36,24,6.380362326438906
51,6,25,38,10.530994928565253
4,28,40,36,5.030152666954766
43,6,28,13,10.516727337688513
24,4,51,33,7.495084622381868
36,16,44,23,24.011629204485306
4,6,22,34,5.009172777048504
9,36,36,42,11.945135747096126
43,7,24,16,12.698345448714864
23,15,29,19,22.580592833037116
24,10,33,4,6.165207432065431
19,11,31,9,12.40638673476884
3,13,41,14,3.643359285151712
4,40,5,35,2.4789764673021684
35,15,38,37,22.606150540220167
43,18,45,23,28.034488613179626
24,5,35,42,10.119297550311007
33,43,21,16,21.995373121083063
39,19,34,21,26.977084198955303
30,18,33,33,27.961758960465964
45,26,39,42,37.823309460467094
32,20,32,22,28.478496117488586
15,30,3,27,1.2798835959636943
45,6,39,11,10.553457621687992
36,6,11,7,9.401959313634016
46,38,30,47,38.25801379885806
51,28,26,19,26.042427643698215
48,38,7,16,6.171741527903025
16,52,42,6,8.786913675209291
45,49,45,6,8.786913675209291
12,5,13,48,9.988223572872466
52,14,33,38,21.648320129766105
23,33,52,36,31.312527020502216
50,38,39,42,50.48162353593913
33,42,29,29,36.76083452106119
12,15,36,50,15.947779139801225
8,11,16,25,10.532551802911058
34,13,50,47,20.09151214824225
25,19,41,15,20.7828211894305
52,52,24,8,11.385257925414827
14,3,48,3,3.521110412390976
46,19,38,16,22.211547987002767
19,21,41,44,25.56372211441392
12,7,22,12,12.53473644529993
27,35,30,43,36.16541624741044
22,36,35,23,29.58941638625514
9,49,51,42,11.945135747096126
8,33,8,51,7.613661361048425
52,13,11,48,11.79591892531974
47,47,11,20,11.771938983616257
23,48,44,21,27.89792141243145
35,13,31,19,20.093351856174653
25,24,23,20,28.12956926702663
7,36,39,31,9.071009128282014
46,17,12,20,13.337273309863852
13,5,3,40,1.3294508519996804
35,32,48,52,46.87938874087334
16,48,51,8,11.688188130854192
33,51,51,16,22.211547987002767
47,26,29,46,36.13661103902052
20,26,26,4,6.165207432065431
21,52,33,52,28.500078843938756
38,36,44,14,19.423162995153362
10,47,6,45,4.806710728376717
36,30,35,6,8.786913675209291
7,24,18,52,9.071009128282014
33,44,37,26,36.0882862129122
40,37,35,36,44.8695349684684
34,12,24,34,17.340167068326227
50,25,13,26,14.748826161780944
40,11,45,31,17.451016029827656
27,23,20,6,8.786913675209291
21,34,52,20,27.037246322965014
51,5,21,47,10.119143594355693
4,32,27,40,5.030152666954766
10,32,29,36,13.296711246863644
33,15,32,35,22.60609830674312
51,3,13,5,4.271504084478388
3,49,23,52,3.643359285151712
5,43,31,52,6.380362326438906
40,10,20,17,14.667476717330239
49,8,14,23,14.093480554194509
30,48,10,27,10.382303742576902
16,50,15,31,17.42412664880638
23,46,5,20,3.306701985466447
36,19,43,34,27.296913513035847
34,10,50,31,14.675380884980388
3,43,34,24,3.643359285151712
31,40,31,46,39.40735575140305
51,8,52,22,13.976422352255415
12,20,21,39,15.947779139801225
42,33,47,18,25.6867927737633
48,42,16,10,13.154049821321847
11,16,52,39,14.663931188488696
11,23,28,36,14.663931188488696
23,47,31,12,16.24646562650957
28,28,18,9,12.40638673476884
6,49,22,35,7.710440851639495
29,4,41,19,7.495062231303211
34,52,38,38,46.28814596791062
28,45,46,13,18.227273497652114
12,50,3,43,1.2798835959636943
8,23,26,10,10.290820927812751
49,49,42,44,54.802042886611126
36,38,16,34,18.743615962788514
42,26,37,6,8.786913675209291
12,25,37,16,15.947779139801225
34,41,9,16,9.100079595829946
34,41,9,11,8.903665203423724
28,21,47,21,28.710091116258738
8,3,45,30,4.352105003493108
31,34,51,15,20.7828211894305
10,25,13,3,3.521110412390976
32,26,12,9,11.665847816550894
14,41,15,18,16.569024448813945
39,33,44,36,46.439080329553775
20,3,17,35,4.322975260502452
12,48,47,31,16.002886700582827
18,10,44,32,14.671170030825905
40,43,11,7,10.402528018909647
24,37,24,3,3.521110412390976
49,4,25,35,7.495079024588796
24,39,10,4,6.165207432065431
45,12,18,26,17.289144700443824
17,23,34,24,22.94159200946562
40,35,20,47,24.270038669231344
49,28,16,34,18.743615962788514
28,5,50,38,10.119301674294642
8,34,40,13,10.504244000958812
44,23,8,37,7.613661361048425
28,17,15,50,17.285239473573633
18,30,36,45,24.382088696957922
36,32,33,3,3.521110412390976
25,26,15,3,3.521110412390976
49,42,37,40,47.810767605180494
49,6,39,27,10.531013721820123
11,7,19,5,6.817173444535425
6,4,22,47,6.507204844166304
45,29,11,28,11.771938983616257
52,50,14,27,16.030262020784786
34,33,50,32,42.75087344343654
18,49,21,52,23.75943696222192
16,39,11,30,11.771938983616257
19,33,22,33,25.119216170382238
5,4,13,20,5.651452637541214
9,25,33,38,11.945135747096126
19,17,27,51,23.77860189580303
37,22,37,17,23.18951257063339
17,21,4,12,2.0461696335446353
26,52,29,4,6.165207432065431
23,38,39,39,31.312527020502216
52,9,3,11,1.2798835959636943
43,23,20,3,3.521110412390976
22,41,34,41,29.839532186341643
39,8,29,40,13.976422352255415
30,32,15,34,17.285239473573633
24,27,52,19,25.852269701303044
35,9,37,13,13.817687436347882
5,27,30,17,6.380362326438906
9,44,16,18,11.92194083112208
33,41,21,6,8.786913675209291
51,17,10,33,10.382303742576902
25,47,23,19,25.760391057354155
4,39,9,25,4.813377627782457
30,33,33,42,40.546512632621685
32,38,22,37,27.074072341678804
49,39,41,30,40.440882023545015
49,33,51,51,46.619573362721084
27,9,25,40,13.777403332289765
39,7,15,16,12.82801204685657
19,21,10,18,10.382303742576902
50,46,3,13,1.2798835959636943
15,41,37,37,20.229309807366498
25,12,48,41,17.338298219218686
49,8,20,24,13.97928511689099
46,45,34,40,43.64838788818692
18,16,31,17,21.745032952110527
16,40,44,32,21.630848065935965
49,40,42,31,42.8176097307305
10,41,23,10,12.344481833479726
38,28,22,28,27.074072341678804
36,28,49,10,13.29598592175499
17,33,38,47,22.983509433070154
10,29,38,14,13.30071963065769
7,47,42,7,8.79929375393051
20,40,36,32,27.099310934879416
15,7,13,3,3.9644225561280284
7,16,18,47,9.071009128282014
15,42,27,19,20.19975189167245
5,17,41,6,6.169325291507153
28,17,7,32,6.171741527903025
43,38,33,38,42.40712311425517
50,5,27,39,10.119300299632007
10,21,20,10,12.344481833479726
8,35,44,16,10.532551802911058
8,38,35,7,8.504988256503001
24,42,31,49,32.6175786392262
44,52,18,15,19.937823272979657
36,34,7,28,6.171741527903025
51,48,6,37,4.581829190463551
4,50,25,12,5.030152666954766
38,9,27,23,13.777543481669806
11,17,4,13,2.0461696335446353
29,7,24,16,12.698345448714864
17,34,20,51,22.423290041391716
46,26,50,30,37.857268358095965
35,46,7,35,6.171741527903025
41,37,9,24,9.100079595829946
45,39,17,14,19.305239582328852
40,44,49,20,27.38858802049817
28,18,43,20,27.409593447461067
37,25,44,36,36.38982137413535
49,50,5,31,3.306701985466447
48,37,15,31,17.285239473573633
20,49,16,52,18.743615962788514
51,35,13,13,14.476212086726052
27,23,44,18,25.6867927737633
45,36,22,38,27.074072341678804
20,33,41,29,27.099310934879416
31,10,30,51,14.675376588965666
5,48,34,9,6.229872947263554
34,46,51,14,19.423162995153362
13,51,22,40,17.4338837230921
27,40,42,11,15.448635835385595
40,10,24,24,14.675564717427775
27,22,33,51,33.46089394475756
44,32,13,26,14.748826161780944
39,11,30,16,17.461733412377082
36,39,5,33,3.306701985466447
25,50,3,16,1.2798835959636943
15,15,47,27,19.854829658726402
45,28,24,7,10.077242479384134
13,26,32,3,3.521110412390976
35,32,30,11,15.448635835385595
20,16,16,13,17.17991149544131
52,13,9,19,9.100079595829946
10,46,35,46,13.296711246863644
44,32,4,28,2.0461696335446353
20,38,15,33,17.285239473573633
37,30,39,51,41.883512184588064
25,33,18,31,21.425309018493106
36,34,41,19,26.042427643698215
15,51,52,18,20.111875674642977
8,13,43,19,10.504244000958812
10,37,18,7,10.09422428497091
23,41,49,3,3.521110412390976
17,8,17,14,14.023205561440626
27,51,21,30,25.60097082554108
47,9,46,48,13.777535426938341
25,8,45,34,13.976422352255415
3,17,33,40,3.643359285151712
24,8,27,9,12.836515735069412
33,48,9,41,9.100079595829946
23,49,18,21,21.34295600887674
45,52,17,35,20.154154428458536
51,42,27,26,33.235588484861154
30,50,4,41,2.0461696335446353
17,14,51,29,21.028293105058413
44,52,38,9,12.40638673476884
9,13,29,3,3.521110412390976
26,42,25,37,31.363701993784492
11,17,44,51,14.663931188488696
21,6,32,37,10.531109480671327
11,37,19,5,7.340551356923348
31,35,17,27,20.154154428458536
7,5,31,44,9.012705503496758
27,5,35,48,10.119303048956786
20,12,45,31,17.342310431825005
7,47,9,47,7.761786565436454
9,27,19,6,8.430569026468108
44,10,36,37,14.675381224141246
46,48,15,24,17.285239473573633
3,45,10,44,3.5906879449036544
45,39,13,15,14.476212086726052
23,9,4,15,2.0461696335446353
26,47,32,49,35.252986505019756
46,48,29,43,36.85976981160815
13,41,32,23,17.4338837230921
40,24,17,27,20.154154428458536
