var_0,var_1,var_2,var_3,var_4,var_5,var_6,quality
4,11,50,13,40,47,47,-21.1754204056832
44,32,20,5,27,39,28,10.726493395116636
17,46,30,17,34,31,27,22.31660581051547
6,12,22,4,37,44,24,0.009956704153035179
29,16,26,29,16,29,8,8.904110722249655
52,46,40,41,9,5,14,0.009795561323849313
36,16,32,14,27,52,10,11.389734313931548
3,3,38,7,13,43,36,-21.644100847438054
4,26,15,14,28,52,40,-21.1754204056832
47,11,11,3,49,51,44,4.204136291679013
9,22,18,21,22,10,4,1.6162606126649113
42,10,39,15,39,47,16,19.592736606749387
39,35,3,4,50,40,9,4.989744411630655e-05
19,17,37,50,11,19,17,16.81630831377503
20,31,34,17,28,51,43,25.39379139046286
22,28,32,19,32,34,11,12.911758333608214
5,38,27,45,11,46,38,-10.642264520520952
52,38,32,40,17,37,29,23.128029216698025
51,37,6,16,12,27,10,-21.191153714025468
34,27,25,22,36,52,49,33.024743675237275
24,19,19,42,28,7,16,-21.18929962073788
50,17,17,8,48,44,25,14.795911195362516
10,38,46,6,49,48,30,3.304708763997032
31,16,28,39,6,31,48,-10.587713840848968
47,14,11,35,24,41,20,14.40025305025877
20,31,12,29,32,46,43,15.808127025960603
41,40,31,22,27,28,47,33.921639920390234
3,32,22,48,42,10,11,-21.644100847438054
48,36,26,10,33,19,29,3.304708763997032
42,17,45,4,48,43,34,9.065226006807828
28,42,38,47,28,20,41,26.88144771384067
28,20,35,16,11,26,43,16.862968381509543
28,12,14,48,16,41,3,1.613743419091923
36,25,49,21,35,20,18,22.587104066249378
43,7,18,47,31,26,9,10.211539240866264
7,43,35,47,48,33,12,8.441196103268732
16,40,9,39,27,30,39,-10.58751335006555
12,32,28,8,50,50,35,13.86087565087519
20,33,41,31,16,47,36,21.82488914780917
43,13,50,32,21,13,36,17.16103508121974
51,5,24,43,15,50,50,20.845991263166724
30,42,43,25,48,27,42,36.210547492042096
11,13,49,16,39,33,7,4.865260069662167
38,9,6,47,52,49,37,-21.18931594454505
37,32,7,4,21,13,8,-21.1853490163612
11,19,14,36,50,9,22,-10.586738268534308
32,23,24,43,39,39,13,15.472495673033702
36,31,19,40,29,46,11,12.911388878409877
31,25,8,21,22,43,42,-21.189315074329006
50,23,3,39,11,17,27,5.0104329765289585e-05
52,29,12,32,37,23,4,3.729425049474783
34,29,50,6,25,25,14,12.160789723833492
40,45,9,23,36,15,36,-10.587504830525297
44,39,23,5,26,14,8,8.680764999023078
37,27,41,3,5,46,26,-21.197849286065445
20,50,48,33,33,25,6,6.215929728293041
23,22,9,20,35,44,20,-10.587504642116993
3,22,46,6,40,37,23,-21.644100847438054
9,41,18,30,28,7,20,-21.191825225841658
4,49,31,39,34,23,51,-21.1754204056832
15,5,47,33,38,39,45,19.608622483542774
28,36,5,7,50,27,14,0.009794268536135886
8,23,29,35,24,3,16,5.01580717697083e-05
24,35,18,8,39,25,29,14.795911195362516
6,16,9,5,26,47,36,6.380392599834059
18,15,34,23,45,3,50,5.010442902908639e-05
39,13,15,38,31,26,43,19.938242212363548
32,6,34,13,39,6,45,-21.189336494445502
13,13,34,28,10,45,48,14.70813168117019
29,20,32,3,20,22,31,4.204136291679013
4,10,13,19,22,45,12,-21.1754204056832
39,46,34,5,32,34,39,10.726493395116636
49,20,39,41,31,6,27,-21.18931501320874
22,30,52,36,34,13,13,15.472432894240178
22,19,6,35,43,35,17,-21.18929969989198
31,31,8,24,24,36,49,-21.18931503021668
35,12,24,8,5,38,37,-21.187918986568654
52,6,21,5,5,16,20,-21.18901000684848
25,7,48,6,6,17,9,-10.591953396013299
38,18,52,33,35,22,21,26.685357263805738
25,25,32,44,10,51,4,3.7374195793928457
51,27,41,8,33,36,51,14.795911195362516
43,16,6,9,19,45,37,-21.189731570446888
43,40,21,37,10,51,47,16.08648190731983
40,50,32,9,30,52,6,1.6162606126649113
47,37,23,39,45,6,49,-21.18931502402386
7,27,4,14,42,41,9,5.014935080269866e-05
41,17,6,26,47,44,32,-21.189315027650604
24,18,37,31,17,42,10,11.391298429077517
26,3,9,7,45,6,19,-21.190753981654847
15,10,8,23,10,39,8,-21.177242993365745
3,33,11,23,49,51,21,-21.644100847438054
10,20,42,32,23,46,9,3.304708763997032
36,37,42,29,36,22,40,29.666774863887245
29,46,49,30,30,24,30,32.449698192829636
22,11,34,31,42,49,45,29.225657028147296
15,30,31,9,21,8,48,-21.18959080017949
10,6,14,26,37,32,42,3.304708763997032
36,48,33,21,47,39,17,20.9662844477112
41,47,37,11,52,20,28,4.865260069662167
34,40,9,12,28,49,52,-10.587510920119632
32,47,36,4,27,46,37,9.065226006807828
41,32,3,41,36,43,47,5.010432983279453e-05
41,21,38,45,19,25,21,25.357090986604643
11,22,36,27,24,10,20,4.865260069662167
33,15,28,32,8,24,7,-10.600861059702636
52,6,49,36,39,35,14,16.837029381008534
42,20,16,3,30,48,31,4.204136291679013
52,21,12,3,43,4,12,0.008571661776233405
24,30,46,30,37,13,10,11.405217751114375
38,20,45,36,51,43,5,4.765372574902479
11,35,5,52,8,22,6,-10.556075821266163
52,17,25,23,34,13,52,17.160908222507
35,45,6,23,30,39,36,-21.18931504690948
43,12,15,13,37,50,16,18.77657329047305
51,44,43,52,41,13,40,17.160925898472527
24,5,50,17,27,48,33,24.844757003420483
17,4,42,17,17,35,38,21.401050093898736
3,41,37,40,20,10,6,-20.795225161880406
23,30,5,39,42,19,11,0.009791748313694545
16,19,48,35,31,29,27,20.872004050918797
7,39,13,43,17,44,10,8.569515030065865
39,34,46,10,41,33,39,3.304708763997032
8,11,46,50,24,4,47,5.01580717697083e-05
27,22,21,20,27,7,9,-21.1911504533576
25,39,9,47,12,32,25,-21.189315119235832
29,4,23,42,24,45,22,23.43130472899647
16,23,26,27,38,21,4,3.737432514906357
5,14,46,14,32,3,31,5.012396430112833e-05
17,19,42,22,40,15,19,19.49905111593438
31,26,6,51,23,36,18,-21.18932681097962
42,18,40,46,3,19,18,-21.19033450820435
8,16,30,42,48,29,44,9.957058615410805
18,8,23,8,13,22,51,14.654172619352128
42,11,44,51,49,32,29,31.790794189666347
11,31,18,13,47,28,45,4.865260069662167
32,36,22,3,4,29,9,-21.19336749473369
36,10,27,34,32,39,17,20.969599054120437
40,29,33,9,7,35,16,-21.19193397830392
4,46,10,34,44,43,23,-21.1754204056832
4,20,52,42,32,33,17,-21.1754204056832
25,7,23,20,16,14,43,18.394565191262526
28,33,50,13,42,39,23,21.759820460294875
25,18,17,16,22,11,46,14.41803387825981
33,18,40,23,49,51,12,14.11400750672578
52,30,25,43,47,41,6,6.215928431997898
33,18,18,35,28,3,37,5.01043298354592e-05
37,6,5,44,5,11,20,-21.09292517050097
44,27,38,39,47,39,42,47.026032864312974
28,30,14,26,48,19,5,4.786430605742099
42,18,8,30,30,36,15,-21.18940844052411
43,50,40,5,16,4,51,5.0033934359084014e-05
13,17,49,42,14,15,22,16.432716736338183
9,39,40,52,10,24,46,1.6162606126649113
40,27,47,13,14,28,9,10.21168233974487
5,41,19,36,6,36,3,-11.187133802581991
17,23,6,28,20,46,4,-21.177238634623123
32,39,35,25,39,26,7,7.470091765220413
15,13,6,52,9,10,16,-21.189201759112144
13,34,49,17,27,43,23,16.736710021075734
37,20,33,30,23,6,7,-21.17723685827895
30,51,17,20,22,14,43,18.64695306501218
10,21,18,44,52,49,37,3.304708763997032
4,27,29,23,8,19,14,-21.1754204056832
25,29,52,27,24,35,4,3.7374195793928457
22,10,9,8,14,38,31,-10.587626574569532
31,41,22,31,13,46,30,18.307688967372947
46,29,49,20,3,52,24,-21.19033286001867
32,4,27,7,26,22,27,13.419016229819311
13,16,30,43,25,32,49,16.736710021075734
9,33,29,8,44,3,12,2.9300098692678278e-05
9,15,40,23,48,39,43,1.6162606126649113
18,27,25,9,40,31,5,1.6162606126649113
34,26,39,3,22,28,26,4.204136291679013
43,47,48,38,4,36,50,-21.191507421642473
14,28,45,29,29,15,43,17.660547323291926
27,51,4,7,17,38,3,5.01457336673542e-05
3,30,46,9,43,30,25,-21.644100847438054
34,39,42,17,31,14,25,18.650923490525674
28,15,34,7,15,24,30,13.47649390452493
5,8,18,41,7,16,18,-10.642264520520952
26,45,20,36,39,34,4,3.7374195626955524
10,3,41,38,52,19,36,3.304708763997032
40,49,40,8,7,28,45,-21.191965637104122
45,26,46,16,17,26,34,23.05844449626048
31,11,4,34,51,24,49,5.010432853232514e-05
18,35,41,52,28,40,18,22.452596081277527
21,40,16,41,26,40,26,21.317733786256063
52,39,29,47,24,16,49,21.35708727286447
17,21,43,21,26,14,12,13.812399358207696
19,26,27,25,8,36,26,-10.586875290399423
49,30,13,49,3,52,33,-21.190459398549102
7,14,48,45,42,44,19,8.569515030065865
12,43,13,40,47,42,38,14.927418338783534
50,20,4,27,3,33,19,5.0104225717746184e-05
28,21,49,17,27,14,30,18.650178658240623
10,10,24,26,45,52,39,3.304708763997032
8,42,6,3,30,41,29,-21.20071975388736
45,9,43,34,24,23,22,28.163767874045597
32,12,50,9,25,11,8,1.6162606126649113
34,22,51,33,28,8,26,-21.189315013050592
31,49,40,37,14,21,11,12.911388861453172
51,41,43,39,46,41,16,19.606429947485772
11,40,4,38,13,30,27,4.693079594855717e-05
3,52,17,52,41,20,28,-21.644100847438054
3,12,44,22,19,48,15,-21.644100847438054
12,5,29,44,52,16,28,15.532676963320347
7,16,12,46,40,41,7,7.455155719828281
39,51,3,20,15,5,25,5.010433146268359e-05
18,33,46,12,44,4,39,5.0103900431082206e-05
17,45,10,52,16,35,22,13.037877372060432
46,7,12,51,23,19,34,15.796333286808725
17,24,5,25,50,41,5,0.009911104600430034
36,49,42,3,18,11,13,4.279594369629971
19,13,25,29,41,16,32,21.23126470883182
40,20,17,9,16,19,26,1.6162606126649113
12,48,42,14,6,6,6,-21.177326116712358
51,6,38,26,16,10,13,12.96743403359721
40,24,30,39,50,28,15,18.377302496565548
7,21,3,14,16,29,43,5.014935080269866e-05
27,10,28,24,51,35,4,3.737419322276102
48,40,41,20,20,13,18,17.09981109798323
45,29,48,48,32,28,41,37.97249470783411
37,21,9,6,17,51,51,-10.589907521530534
44,15,41,42,7,9,23,-21.189314906046096
9,48,20,36,5,48,37,-21.184504543421696
21,42,39,52,7,33,13,-21.192021542813794
25,3,37,32,33,31,6,6.21519917668916
30,32,22,42,23,18,6,6.21592843177354
51,26,49,19,36,32,25,29.654301868917948
25,45,45,30,9,38,17,15.043894979780012
25,10,52,30,17,45,51,23.281268659185983
49,50,9,33,8,4,17,5.01040073742323e-05
27,44,5,37,21,39,7,0.009739161884081788
34,26,40,29,52,37,15,18.377300353884884
50,34,18,27,6,9,37,-21.18931502467706
35,49,52,8,48,44,40,14.795911195362516
39,7,12,30,22,12,12,14.114603531866194
40,47,47,4,48,27,42,9.065226006807828
37,52,20,44,28,24,5,4.7653725750894695
30,14,24,8,39,15,39,14.795911195362516
27,16,6,29,8,40,25,-21.189315123275104
36,21,31,11,39,48,48,4.865260069662167
3,10,36,16,31,40,52,-21.644100847438054
18,35,17,48,10,24,3,1.6137432044785966
24,44,3,13,22,52,52,5.0104465938634795e-05
4,42,12,3,33,3,52,0.008177890099259224
22,29,10,17,40,16,36,12.996371264276048
35,14,13,25,18,6,38,-21.189315039731632
4,4,22,11,39,21,19,-21.1754204056832
33,12,16,48,52,14,9,10.21173670332216
43,32,43,33,38,47,14,16.83329725347294
13,36,7,29,38,46,26,-21.189450864776333
36,9,27,24,6,29,15,-10.587768216475151
6,3,44,51,37,21,45,0.009885207023657526
15,13,29,48,4,25,3,-21.64838368594838
10,18,6,11,12,13,5,-21.177694532718764
5,51,19,21,7,10,44,-10.642264520520952
9,42,39,37,25,21,18,1.6162606126649113
23,51,12,11,5,52,39,-21.187846067437494
47,6,48,30,27,30,35,26.20260753033649
3,20,27,51,7,30,39,-21.644100847438054
6,10,48,3,16,10,30,0.009311365088286517
31,26,27,32,48,52,36,36.424603609119934
18,12,10,4,31,13,49,8.878476774791134
51,37,20,34,47,11,18,14.426334014288265
27,27,52,25,6,38,22,-10.587713668655056
38,28,30,12,10,19,34,16.047808266066827
38,52,11,50,32,14,47,14.087227538652707
25,6,37,6,43,35,6,6.18967548842395
13,35,12,37,43,44,19,14.996096973672854
39,7,25,19,14,24,36,19.658640181052434
52,34,42,30,31,4,30,5.0104329875873335e-05
47,16,43,48,47,14,26,18.646830828239274
18,52,23,20,34,30,28,23.74492068711746
52,32,44,30,27,52,3,1.6137435312574024
4,28,26,25,46,47,30,-21.1754204056832
48,44,26,41,20,13,52,17.160925904252334
39,33,17,39,14,50,25,19.410830973664407
19,21,5,51,20,30,52,0.009796556661867444
29,19,7,31,47,52,4,-21.17723685858915
37,20,36,40,3,9,3,-21.648379579073836
13,51,29,51,21,30,6,6.215944597994073
37,18,47,4,31,4,28,4.9808544977821946e-05
26,39,33,46,35,32,23,29.34008432959987
38,15,34,33,22,6,51,-21.189315030239488
40,30,25,12,25,16,41,19.974456930439995
25,38,38,46,9,14,12,13.409824139670194
43,22,8,30,5,39,49,-21.18931502414737
45,41,20,47,24,44,41,26.85973933225135
36,14,45,48,20,4,15,5.010488061882961e-05
6,40,50,5,9,18,46,0.009999734050036362
28,47,13,6,32,49,6,6.18967548842395
12,40,5,45,7,42,42,-21.093136567395316
15,3,41,18,28,49,29,19.472349524299357
14,29,44,51,38,14,3,1.6137557242408684
27,37,45,11,50,26,46,4.865260069662167
24,51,23,21,33,45,38,30.01966824540206
27,28,26,35,48,15,5,4.765372594934081
22,49,41,46,46,35,31,29.32611304849885
28,18,52,15,35,18,45,23.28790750034521
40,26,28,50,30,6,13,-21.18940844027164
15,50,46,40,27,40,9,10.211905661920394
34,12,37,4,15,46,19,9.065226006807828
46,9,47,45,38,47,52,28.991985352884612
28,10,35,52,15,31,44,20.889028036767712
20,49,6,13,44,37,51,-21.189336657334174
16,26,18,44,50,22,48,20.811879170477745
35,17,48,16,16,12,42,15.770919903117706
23,21,44,14,35,51,34,22.982495664585006
42,39,48,12,32,34,28,20.434812639818727
35,44,38,46,3,42,22,-21.19033280832802
11,15,21,12,31,21,43,4.865260069662167
35,31,18,47,4,21,17,-21.19147694174639
40,46,24,46,14,43,44,19.69243824847018
20,50,15,26,46,17,16,19.165049085285233
26,6,37,5,30,17,8,8.680764999023078
27,9,36,33,36,36,46,28.995601173474945
8,42,16,42,15,22,13,9.914919338936176
10,44,3,29,9,10,12,4.143368357095542e-05
5,41,14,34,28,38,30,-10.642264520520952
45,5,51,48,24,6,43,-21.18931904554468
3,37,28,50,38,39,48,-21.644100847438054
6,15,14,51,16,7,47,-21.18149695955219
50,51,42,25,24,35,43,32.77767024333473
33,17,7,52,45,14,32,-21.189315025902896
43,38,25,35,30,21,23,27.767884717978376
21,7,19,39,36,24,32,25.107465721543946
47,11,31,48,23,42,9,10.211727298791171
34,47,43,34,18,34,38,24.686662251965497
12,3,25,20,34,10,7,7.345809314587982
22,4,22,29,31,4,40,5.0104458947654234e-05
52,37,14,11,20,13,52,4.865260069662167
43,14,34,51,49,31,32,37.20421344512968
41,38,32,35,5,38,31,-21.188045450316874
34,41,22,13,38,32,26,21.759820460294875
50,36,13,28,13,29,25,16.468620629313833
43,8,23,6,17,29,14,12.160789723833492
44,44,6,24,3,25,27,-21.18931502944096
15,17,25,24,39,15,8,8.903733241436125
38,9,29,26,36,24,32,28.992662821634735
5,31,3,18,40,9,12,5.012396430112833e-05
31,26,22,29,19,30,25,25.80809803753999
52,39,34,26,41,12,10,11.51774696884948
26,13,41,51,43,40,51,34.7374791940178
9,48,13,16,30,17,18,1.6162606126649113
8,14,49,24,30,23,39,9.957058615410805
52,8,22,31,49,52,34,29.053307339134907
52,15,18,22,11,31,52,16.872073258169593
34,49,33,12,29,8,14,-21.189420568759587
34,38,5,52,44,52,10,0.009805577362237585
17,4,28,30,26,15,31,19.570348259481694
16,27,44,5,8,36,18,-10.592790057911483
14,21,48,48,32,48,21,18.185422002680877
42,47,3,40,22,43,31,5.010432981924913e-05
47,21,27,36,49,47,42,36.61626759245765
28,11,45,37,31,50,32,31.786993712239944
48,5,9,4,6,40,5,-21.175008008853148
11,25,22,38,45,43,41,4.865260069662167
24,7,44,49,50,36,41,27.85454453071185
9,16,4,27,16,45,22,2.938296786473173e-05
13,18,44,9,9,49,10,1.6162606126649113
16,44,34,52,50,11,48,14.407038243169211
23,4,35,24,34,25,47,23.42807530681592
10,14,44,29,12,18,51,3.304708763997032
37,41,37,47,25,25,11,12.911388878150886
21,24,39,34,46,8,4,-21.17723693718162
17,9,24,51,27,12,22,15.82808889983059
9,16,9,46,8,37,4,-21.177616375127993
40,23,33,9,11,37,9,1.6162606126649113
10,8,33,4,25,43,40,3.304708763997032
43,50,23,30,5,28,33,-21.18804559816366
51,26,23,40,36,29,30,31.017510835259383
10,8,32,26,32,18,3,1.6136475353016364
6,27,32,23,4,41,44,-21.182273042940544
18,21,5,11,44,3,13,4.693079594855717e-05
41,4,16,42,47,43,46,21.2523885795114
26,49,36,11,19,17,11,4.865260069662167
30,18,39,13,25,50,25,21.759820460294875
3,15,40,20,32,33,46,-21.644100847438054
5,12,4,30,32,35,31,5.012396430112833e-05
11,47,10,20,14,19,13,4.865260069662167
3,42,49,16,11,51,39,-21.644100847438054
3,33,30,9,50,9,30,-21.644100847438054
47,41,43,30,50,32,51,43.211568224076714
26,41,16,20,17,10,25,13.04098235206631
34,6,29,51,45,34,8,8.90412808839001
3,31,39,30,24,24,52,-21.644100847438054
33,29,43,52,33,35,22,28.009147316044782
28,38,48,9,13,28,47,1.6162606126649113
8,20,38,17,9,47,15,9.914919338936176
24,18,41,31,24,3,8,5.0150327107623925e-05
47,25,12,52,44,40,17,15.82691080963294
7,27,12,39,39,19,20,8.569515030065865
42,10,15,34,44,19,50,19.789153419285594
38,31,14,26,40,30,49,18.646914331811836
47,43,49,30,28,48,29,37.029568289011515
24,19,10,51,33,34,24,13.04112758494579
49,27,23,10,25,23,32,3.304708763997032
17,29,30,36,27,50,38,22.31660581051547
32,18,39,51,23,9,26,-10.587504845808118
14,44,12,23,44,47,14,15.116739275410874
33,49,3,46,9,4,26,5.0104329765289585e-05
43,26,25,19,9,21,41,15.085733191380731
23,19,26,4,37,44,43,9.065226006807828
35,12,12,41,26,24,52,15.807812281367818
50,52,7,50,30,15,43,-21.189315024021926
6,28,40,36,13,24,13,0.009885207023657526
45,35,3,24,20,26,24,5.0104327809200656e-05
10,20,16,14,3,30,47,-21.19135131538744
6,18,27,17,34,38,32,0.009885207023657526
12,7,47,5,17,44,18,10.767071047352264
45,48,14,47,30,6,45,-21.189315024023742
46,44,28,11,33,49,22,4.865260069662167
40,30,19,4,50,6,46,-21.202278507493244
29,29,52,18,21,24,12,14.11312934862937
35,51,25,3,16,22,18,4.204136291679013
9,32,28,48,23,48,24,1.6162606126649113
29,30,51,24,30,35,35,36.55553273415516
14,24,52,30,23,15,20,17.660547323291926
22,28,14,38,22,32,13,15.82866150188011
19,35,35,17,19,23,44,23.817535500524535
13,36,14,43,24,11,49,14.195350393242457
6,43,34,13,23,20,6,0.009807151519196325
23,16,3,32,15,37,50,5.0104335407392615e-05
41,50,33,6,36,21,16,12.160789723833492
17,39,20,23,22,18,16,19.828479123425595
25,7,22,51,6,23,9,-10.5912090095281
7,8,40,25,27,34,25,8.569515030065865
36,26,31,51,47,28,19,23.480110257033008
14,10,11,26,24,27,19,14.216679579684476
9,13,19,52,36,38,47,1.6162606126649113
49,51,34,22,36,15,33,19.949823490269445
52,17,5,17,52,44,42,0.009796563693487375
47,47,46,49,34,13,25,17.160262297322642
33,25,45,7,9,48,36,13.185641462371304
28,6,22,10,5,36,12,-21.187545656114324
44,8,6,37,18,20,38,-21.189315944545513
36,36,26,28,34,26,17,20.967895281899224
47,25,10,42,43,44,3,1.627949725107717
40,51,3,8,19,48,46,5.0110987857469314e-05
31,37,13,30,51,34,50,17.15677680375456
3,48,15,3,32,35,15,-21.644100847438054
14,38,39,7,4,15,37,-21.191995451631882
26,42,47,38,49,48,5,4.765372569882525
23,25,18,28,8,34,47,-10.586881200190868
16,25,4,7,10,6,41,5.0110282207542856e-05
43,43,14,39,36,46,47,18.646884689955385
22,5,43,5,20,39,46,10.726493395116636
26,45,25,33,52,44,23,29.43226748334744
27,4,41,15,28,5,20,0.009796599806263687
35,49,15,48,5,35,32,-21.188076873477055
26,35,16,28,16,45,11,12.911389768570523
12,29,34,39,21,4,10,5.015027767002202e-05
21,43,40,13,33,49,7,7.4701851230908485
23,9,39,4,26,29,50,9.065226006807828
37,42,41,13,41,43,46,21.759820460294875
29,41,7,16,48,30,21,-21.189319312866512
44,6,23,20,37,12,52,15.798502095555747
9,43,16,24,36,24,7,1.6162606126649113
26,8,46,16,24,40,9,10.211876074538434
17,9,5,12,12,48,48,0.009796414152476243
52,25,42,8,26,29,14,14.500782132226002
14,49,44,38,45,41,12,14.117900247094262
20,24,38,29,35,11,24,14.421863468755285
9,49,24,15,38,13,11,1.6162606126649113
27,13,18,38,42,6,33,-21.189315043571217
18,11,34,22,42,37,34,23.730258157766773
49,16,30,18,19,51,31,25.824007439641452
27,16,35,6,33,23,21,12.160789723833492
11,44,15,20,25,22,4,3.736668934341287
20,25,27,6,30,11,5,4.781116092312318
13,15,30,4,48,49,46,9.065226006807828
20,33,41,26,38,51,48,26.440773225329778
39,9,51,17,36,35,5,4.765389600486302
23,31,35,11,4,29,30,-21.191556311498555
30,46,12,35,51,33,24,15.807700556298183
10,30,39,22,51,37,41,3.304708763997032
23,35,15,29,25,45,46,19.923995067413973
25,26,42,44,26,32,34,33.16017735329069
44,34,14,24,34,14,28,18.646729038786226
13,10,39,36,7,48,40,-21.192007775567543
37,4,37,39,9,49,34,15.072953386472413
14,45,48,25,23,22,10,11.391137818247639
48,50,21,27,44,16,43,21.35705898485747
13,50,29,36,3,47,19,-21.19072823353279
32,22,32,17,17,23,49,23.116336466823547
47,17,23,5,30,50,18,10.691102786861634
43,37,46,13,49,30,35,21.759820460294875
35,24,8,44,12,9,49,-21.189315023978814
42,50,50,40,24,23,25,30.05873944360068
49,32,6,9,38,32,16,-21.189726345826248
46,12,12,17,18,14,37,15.392814236200875
28,30,26,35,26,11,31,14.418337539427739
7,16,38,37,3,24,21,-21.179743207150988
42,21,12,51,24,46,25,15.807701312203134
44,15,14,51,22,7,45,-21.189315030116973
44,33,19,18,18,9,8,-10.587343087537876
5,14,31,28,6,34,30,-10.639276470152451
7,32,9,17,7,30,50,-21.17789522220714
34,40,39,48,51,47,19,23.480109370972333
34,6,42,16,40,20,16,19.63114576086689
52,45,5,12,8,20,31,-10.581511496983497
36,23,34,38,21,45,7,7.470091691132304
11,3,27,49,18,44,29,4.865260069662167
45,15,16,25,25,7,24,-21.189314913894286
45,37,36,8,49,7,13,-21.190286597399712
5,40,11,48,10,26,22,-10.642264520520952
34,51,11,15,14,12,27,-10.58652224918221
12,44,20,4,32,16,22,9.307950624089372
15,49,26,29,4,22,10,-21.191152187817135
39,32,4,50,28,38,34,5.010432983279453e-05
9,10,29,26,29,4,42,2.938296786473173e-05
11,11,13,27,14,25,45,4.865260069662167
44,38,15,4,23,49,6,6.049574650117735
22,11,18,48,39,46,38,24.01925574817221
50,47,32,40,6,20,25,-10.587716603968323
47,26,47,10,27,34,48,3.304708763997032
50,49,11,23,8,39,29,-10.58712954971665
29,45,31,24,7,43,10,-21.194637718616526
35,33,45,51,25,7,32,-21.189315024610256
47,40,23,8,19,42,19,14.795911195362516
41,13,22,31,20,7,29,-21.189315051374543
26,12,37,23,6,14,32,-21.192937196028684
46,10,16,10,51,33,34,3.304708763997032
52,41,11,49,50,6,25,-21.1893151192714
16,51,46,49,14,51,43,19.587025054548594
29,5,5,13,49,27,26,0.009796611238850884
33,44,40,39,31,25,43,33.83950073715379
45,24,29,26,9,47,46,15.085216920028799
